judul-jurnal,abstrak-jurnal,kategori
PENGEMBANGAN MULTIMEDIA INTERAKTIF MODEL HANNAFIN AND PECK UNTUK PELAJARAN BAHASA INGGRIS SMP NEGERI 3 SINGARAJA," Permasalahan di SMP
N 3 Singaraja adalah belum tercapainya tujuan pembelajaran Bahasa Inggris
secara maksimal. 70% siswa memperoleh hasil belajar yang kurang dari KKM yang
ditentukan, sehingga dilakukan penelitian produk multimedia pembelajaran Bahasa
Inggris. Penelitian ini bertujuan untuk: (1) mendeskripsikan rancang bangun
pengembangan multimedia interaktif untuk mata pelajaran Bahasa Inggris, (2)
mengetahui kualitas hasil pengembangan multimedia interaktif menurut review
ahli, dan uji coba yang dilakukan siswa, serta (3) mengetahui efektivitas
multimedia interaktif untuk mata pelajaran Bahasa Inggris. Penelitian ini
adalah penelitian pengembangan yang menggunakan model Hannafin and Peck. Model
Hannafin and Peck terdiri atas tiga tahap, yaitu (1) analisis kebutuhan, (2)
desain, dan (3) pengembangan dan implementasi. Validasi multimedia interaktif
dilakukan oleh satu ahli isi mata pelajaran, satu ahli desain pembelajaran,
satu ahli media pembelajaran, 3 siswa uji coba perorangan, 12 siswa uji coba
kelompok kecil, dan 30 siswa uji coba lapangan. Efektivitas multimedia
interaktif menggunakan desain penelitian pre-test dan post-test. Data
dikumpulkan dengan metode kuesioner dan tes. Analisis data menggunakan analisis
deskriptif kualitatif, kuantitatif dan statistik inferensial/induktif uji-t.
Hasil penelitian pengembangan ini adalah (1) deskripsi rancang bangun
pengembangan multimedia interaktif (2) kualitas hasil pengembangan media
menurut review ahli dan siswa. Hasil validasi media yang dilakukan oleh: (a)
ahli isi mata pelajaran 96,66%; (b) ahli desain pembelajaran 92%; (c) ahli
media pembelajaran 90% yang ketiganya ada pada kategori sangat baik serta (d)
uji coba perorangan 91,79% dengan kategori sangat baik, uji coba kelompok kecil
86,54%, dan uji coba lapangan 88,77% yang keduanya ada pada kategori baik; (3)
efektivitas hasil pengembangan multimedia interaktif menunjukkan signifikansi
yang diperoleh adalah thitung = 14,035 > ttabel =2,000. Ini berarti terdapat
perbedaan signifikan pada hasil belajar siswa sebelum dan sesudah menggunakan
multimedia interaktif.",multimedia
Perancangan Aplikasi Multimedia untuk Pembelajaran Anatomi Tubuh Manusia untuk Sekolah Dasar," Pada pembelajaran
anatomi tubuh manusia dibutuhkan metode dan media yang baru agar dapat
meningkatkan semangat dan minat siswa dalam mempelajari anatomi tubuh manusia.
Hal ini dikarenakan metode yang umum digunakan di sekolah-sekolah masih
menggunakan metode guru menerangkan dan siswa mendengarkan, serta buku
pelajaran yang digunakan minim akan ilustrasi sehingga siswa kurang aktif dan
mudah cepat jenuh dengan materi yang diterangkan di kelas. Berdasarkan
permasalahan tersebut dibangun sebuah Aplikasi Multimedia Pembelajaran Anatomi
Tubuh Manusia berbasis desktop yang diharapkan dapat mendukung proses
pembelajaran di sekolah. Tahap-tahap yang dilalui dalam membangun aplikasi
multimedia pembelajaran ini adalah mempelajari studi pustaka, mewawancari
narasumber, merancang aplikasi, pembuatan aplikasi dan terakhir tahap
pengujian. Aplikasi ini dibangun menggunakan Adobe Flash Professional, Adobe
Illustrator dan Adobe Photoshop. Metode pengembangan mutimedia yang digunakan
adalah Multimedia Development Life Cycle (MDLC) . Untuk metode pengujian
aplikasi menggunakan metode Black Box Test. Aplikasi multimedia pembelajaran
Anatomi Tubuh Manusia sebagai media pembelajaran interaktif untuk sekolah
dasar, sudah berhasil dirancang dan dibangun menggunakan Adobe Flash Professional.
Hasil dari pengujian Kotak Hitam pada aplikasi ini adalah fungsi dalam setiap
menu dan tombol telah berjalan dengan semestinya. Kata kunci : Multimedia
Pembelajaran, Adobe Flash Professional, Multimedia Development Life Cycle
(MDLC), Anatomi Tubuh Manusia.",multimedia
PENGEMBANGAN BANK SOAL DAN PEMBAHASAN UJIAN NASIONAL BERBASIS MULTIMEDIA PEMBELAJARAN INTERAKTIF DENGAN MACROMEDIA AUTHORWARE 7.0,": Penelitian ini
bertujuan untuk mengembangkan bank soal dan pembahasan UN SD berbasis
multimedia pembelajaran interaktif dengan macromedia authorware 7.0. Penelitian
menggunakan desain penelitian pengembangan yang diadaptasi dari model
penelitian pengembangan. Penelitian ini telah berhasil mengembangkasan bank
soal dan pembahasan UN SD berbasis multimedia pembelajaran yang dikemas dalam
bentuk CD pembelajaran dan telah divalidasi oleh ahli materi dan ahli media,
serta telah diujicobakan pada pengguna produk. Ditinjau dari aspek isi dan
pembelajaran validator menilai kualitas produk sangat baik. Dengan menggunakan
rentang skor 1 sampai 5, skor rata-rata aspek isi 4,67, aspek pembelajaran
4,68, aspek tampilan 3,95, dan pemrograman 4,13. Aspek daya tarik menunjukkan
bahwa produk sangat menarik dengan skor rata-rata 4,15. Hasil uji coba
menunjukkan bahwa persentase ketuntasan belajar latihan UN IPA rata-rata 85%
(baik), Bahasa Indonesia mencapai rata-rata 90% (sangat baik), dan Matematika
31% (sangat kurang). Produk ini diharapkan mampu untuk membantu siswa dalam
mempersiapkan UN SD. Kata Kunci: pengembangan bank soal, multimedia,
pembelajaran interaktif, UN  Development of The Interactive Learning
Multimedia-Based National Examination Item Bank and Its Discussion Using The
Macromedia Authorware 7.0. This study aimed to develop the interactive learning
multimedia-based Elementary School National Examination (UN SD) item bank and
its discussion using Macromedia Authorware 7.0. The development research model
of Borg & Gall, Arief S, Sadiman et al., and Sugiyono was used in this
study. This research was successfully to develop the interactive learning
multimedia-based UN SD item bank and its discussion in learning CD and
validation was carried out by material and media experts, and trials were also
conducted among product users. From the content and learning aspects, the
product was assessed as excellent by the validators. Based on the scale of 1 to
5, the average scores of content, learning, display, and programming aspects
were 4.67, 4.68, 3.95, and 4.13, respectively. From interest aspect, it was
shown that the product was highly interesting averaged of 4.15. From the trial,
the percentage of students’ learning mastery in Science, Bahasa Indonesia,
Mathematics UN trials were 85%, 90%, and 31% in averages with the criteria of
good, excellent, very poor, respectively.It is expected that this product will
be able to assist Elementary School students in preparing their UN.",multimedia
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN PEMROGRAMAN DASAR UNTUK KELAS X SMK,": Penelitian ini
bertujuan untuk menghasilkan multimedia pembelajaran pemrograman dasar untuk
kelas X SMK, mengetahui unjuk kerja, mengetahui tingkat kelayakan dan mengetahui
bagaimana tanggapan siswa terhadap penggunaan multimedia pembelajaran tersebut.
Pengembangan multimedia pembelajaran ini menggunakan metode Research and
Development (R & D) atau termasuk dalam jenis penelitian dan pengembangan
yang terdiri dari empat tahapan. Tahapan dalam proses pengembangan multimedia
pembelajaran tersebut adalah sebagai berikut: tahap perencanaan, desain,
pengembangan, dan pengujian. Pengujian yang dilakukan adalah alpha testing dan
beta testing. Pengujian alpha testing dengan mengetahui unjuk kerja serta
validasi oleh expert judgement yaitu ahli media dan ahli materi. Beta testing
yang diuji cobakan kepada siswa. Pengambilan data dilaksanakan di SMK N 1
Pengasih dengan melibatkan 30 siswa untuk uji coba instrumen dan SMK N 2 Pengasih
dengan melibatkan 30 siswa untuk mengetahui bagaimana tanggapan siswa terhadap
multimedia pembelajaran. Hasil penelitian dalam menghasilkan multimedia
pembelajaran dengan unjuk kerja yang telah sesuai semua fungsinya, hasil rata –
rata validator ahli media sebanyak 94 pada kategori sangat layak, ahli materi
sebanyak 74,67 pada kategori layak. Sedangkan menurut tanggapan siswa terhadap
media di lapangan mendapat rata – rata 91,3 dengan kategori layak. Secara
keseluruhan dapat disimpulkan bahwa multimedia pembelajaran ini layak
digunakan.",multimedia
Pengaruh Variasi Multimedia Presentasi terhadap Hasil Belajar Bahasa Inggris Peserta Didik yang MemilikiGaya Belajar Berbeda,": Penelitian ini
menguji dampak penggunaan variasi multimedia presentasi terhadap hasil belajar
bahasa Inggris peserta didik yang memiliki gaya belajar berbeda. Tujuan utama
penelitian ini adalah untuk menguji: (1) perbedaan hasil belajar bahasa Inggris
peserta didik yang dibelajarkan dengan menggunakan multimedia presentasi yang
berbeda, yaitu, Macromedia Flash, Power Point dan Prezi; (2) perbedaan hasil
belajar bahasa Inggris peserta didik yang memiliki gaya belajar berbeda, yaitu
auditory, kinestetik dan visual; dan (3) interaksi antara variasi multimedia
presentasi dan gaya belajar terhadap hasil belajar bahasa Inggris. Hasil
penelitian menunjukkan: (1) terdapat perbedaan hasil belajar yang meyakinkan
antara kelompok peserta didik yang dibelajarkan dengan menggunakan variasi
multimedia presentasi, kelompok peserta didik yang dibelajarkan menggunakan
multimedia presentasi Power Point memiliki 
rerata nilai hasil belajar tertinggi dibandingkan dengan dua kelompok peserta
didik yang lain; (2) terdapat perbedaan yang meyakinkan antara kelompok peserta
didik yang memiliki gaya belajar berbeda, kelompok peserta didik yang memiliki
gaya belajar visual mendapatkan rerata hasil belajar tertinggi dibandingkan
dengan peserta didik yang memiliki gaya belajar lain; (3) terdapat interaksi
antara variasi multimedia presentasi dan gaya belajar terhadap hasil belajar
bahasa Inggris peserta didik.",multimedia
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN INTERAKTIF MATA PELAJARAN IPA DENGAN MODEL LUTHER PADA KELAS VIII SEMESTER GENAP TAHUN 2014/2015 DI SMP NEGERI 6 SINGARAJA," Penelitian ini
dilatarbelakangi oleh permasalahan yaitu keterbatasan media pembelajaran yang
menarik dan sesuai dengan materi ajar. Penelitian ini bertujuan untuk: (1)
mendeskripsikan rancang bangun produk multimedia pembelajaran interaktif pada
mata pelajaran IPA, (2) mengetahui kualitas produk multimedia pembelajaran
interaktif menurut review ahli, dan uji coba yang dilakukan siswa, serta (3)
mengetahui efektivitas multimedia pembelajaran interaktif mata pelajaran IPA.
Penelitian ini adalah penelitian pengembangan. Penelitian pengembangan ini
menggunakan model pengembangan Luther. Data dikumpulkan dengan metode
pencatatan dokumen, wawancara, kuesioner dan tes. Analisis data menggunakan
analisis deskriptif kualitatif, kuantitatif dan statistik inferensial/induktif
uji-t. Hasil penelitian ini adalah 1) deskripsi rancang bangun pengembangan
multimedia pembelajaran; 2) kualitas hasil pengembangan media menurut review
ahli dan siswa yaitu: a) ahli bidang studi 83,3% berada pada kualifikasi baik
b) ahli desain pembelajaran 94% berada pada kualifikasi sangat baik c) ahli
media pembelajaran 83% berada pada kualifikasi baik serta d) uji coba
perorangan 90 %, uji coba kelompok kecil 91,2%, dan uji coba lapangan 90,1%
yang semuanya pada kategori sangat baik; 3) Efektivitas hasil pengembangan
Multimedia pembelajaran interaktif menunjukkan signifikansi. Penghitungan hasil
belajar secara manual diperoleh hasil t hitung 19,97. Harga t tabel taraf
signifikansi 5% adalah 1,99. Jadi harga t hitung lebih besar daripada harga t
tabel sehingga H0 ditolak dan H1 diterima. Ini berarti terdapat perbedaan
signifikan pada hasil belajar siswa sebelum dan sesudah menggunakan Multimedia
pembelajaran interaktif.",multimedia
PENGEMBANGAN MEDIA PEMBELAJARAN MULTIMEDIA INTERAKTIF PADA MATERI POKOK TEOREMA PYTHAGORAS," Penggunaan teknologi
untuk menunjang kegiatan pembelajaran sesuai dengan amanah KTSP 2006 dan
Kurikulum 2013 pada jenjang SMP. Pemanfaatan teknologi dapat diwujudkan melalui
media pembelajaran yang berbasis multimedia interaktif. Salah satu materi pada
kelas VII SMP yang dapat disajikan dalam media interaktif adalah Teorema
Pythagoras. Dalam penelitian ini materi Teorema Pythagoras yang diajarkan
berfokus pada sub materi pokok menggunakan Teorema Pythagoras untuk menentukan
sisi-sisi segitiga siku-siku dan memecahkan masalah pada bangun datar yang
berkaitan dengan Teorema Pythagoras.",multimedia
PENGEMBANGAN MULTIMEDIA INTERAKTIF KOMPETENSI DASAR MENGOPERASIKAN SOFTWARE BASIS DATA UNTUK SMK NEGERI 1 SEYEGAN," Penelitian ini
bertujuan untuk (1) menghasilkan produk multimedia interaktif pada Kompetensi
Dasar Mengoperasikan Software Basis Data, (2) mengetahui kelayakan produk
multimedia interaktif tersebut, (3) mengetahui keefektifan pembelajaran dengan
multimedia interaktif yang dikembangkan dibandingkan dengan pembelajaran tanpa
multimedia interaktif tersebut. Penelitian ini merupakan penelitian dan
pengembangan berdasarkan model Alessi & Trollip yang pelaksanaan uji coba
keefektifannya menggunakan quasi eksperimen. Data yang dikumpulkan meliputi
kualitas produk pengembangan dan hasil belajar. Analisis data dilakukan dengan
statistik deskriptif, inferensial menggunakan uji t, serta ukuran pengaruh.
Hasil penelitian menunjukkan bahwa: (1) produk yang dihasilkan adalah
multimedia interaktif berupa simulasi software basis data, (2) hasil tes alfa
dan tes beta menunjukkan bahwa produk yang dikembangkan mempunyai kualitas baik
sehingga layak untuk uji coba, (3) pembelajaran dengan multimedia interaktif
yang dikembangkan lebih efektif dibandingkan dengan pembelajaran tanpa
multimedia interaktif tersebut.",multimedia
PENGEMBANGAN MULTIMEDIA PEMBELAJARAN INTERAKTIF IPA DENGAN MODEL ASSURE UNTUK SISWA KELAS VII SMP 1 SAWAN," Sampai saat ini
hasil belajar IPA pada siswa kelas VII di SMP Negeri 1 Sawan belum memuaskan.
Salah satu indikasinya adalah capaian rerata hasil belajar IPA sebesar 60,20
yang masih di bawah angka nilai Kriteria Ketuntasan Minimal (KKM) nasional yang
ditetapkan sebesar 80%. Salah satu faktor yang diduga menjadi penyebab belum
memuaskan hasil belajar tersebut adalah minimnya sumber belajar multimedia yang
tersedia di sekolah tersebut. Atas dasar kondisi tersebut, maka dilakukan
penelitian pengembangan multimedia pembelajaran interaktif dengan harapan agar
hasil belajar mata pelajaran IPA lebih meningkat. Bertitik tolak dari hal
tersebut, penelitian ini bertujuan untuk, (1) mendeskripsikan desain
pengembangan multimedia pembelajaran interaktif, (2) menguji validitas hasil
pengembangan multimedia pembelajaran interaktif IPA untuk siswa kelas VII SMP,
dan (3) mengetahui efektivitas penggunaan pengembangan multimedia pembelajaran
interaktif terhadap hasil belajar IPA siswa kelas VII SMP. Jenis penelitian ini
adalah penelitian pengembangan, dengan model ASSURE. Penelitian ini melibatkan
siswa kelas VII F dan VII G SMP Negeri 1 Sawan masing-masing sebanyak 30 orang.
Pengumpulan data dalam penelitian ini dilakukan dengan metode pencatatan
dokumen, kuesioner dan tes. Data yang didapatkan dari metode pencatatan
dokumen, dianalisis secara deskriptif kualitatif. Data dari metode kuesioner,
dianalisis secara deskriptif kualitatif dan deskriptif kuantitatif. Sedangkan
data yang didapat dari metode tes dianalisis secara statistik inferensial.
Hasil penelitian menemukan bahwa (1) desain pengembangan multimedia interaktif
yang menghasilkan flowchart dan storyboard; (2) kualitas validitas multimedia
pemebalajaran interaktif menurut hasil evaluasi ahli isi 98% berada pada
kualifikasi sangat baik, hasil evaluasi ahli desain 90% berada pada kualifikasi
sangat baik, hasil evaluasi ahli media 88% berada pada kualifikasi baik. Hasil
uji perorangan 95,3 % berada pada kualifikasi sangat baik, hasil uji kelompok
kecil 93,8% berada pada kualifikasi sangat baik, hasil uji lapangan 90,7%
berada pada kualifikasi baik. (3) hipotesis penelitian berdasarkan perhitungan
hasil belajar secara manual diperoleh hasil t hitung 18,24. Harga t tabel taraf
signifikansi 5% adalah 2,000. Dengan demikian harga t hitung lebih besar
daripada harga t tabel sehingga H0 ditolak dan H1 diterima. Maka terdapat
perbedaan yang signifikan hasil belajar IPA siswa antara sebelum dan sesudah
menggunakan multimedia pembelajaran interaktif. Nilai rata-rata setelah
menggunakan media (86) lebih tinggi dibandingkan sebelum menggunakan media
(55,83). Jadi dapat disimpulkan bahwa multimedia pembelajaran interaktif adalah
efektif untuk meningkatkan hasil belajar IPA pada siswa kelas VII semester
genap di SMP Negeri 1 Sawan.",multimedia
PENGEMBANGAN MULTIMEDIA INTERAKTIF MATA PELAJARAN MATEMATIKA PADA TINGKAT SMA KELAS X DI BANDAR LAMPUNG,": Pengembangan
Multimedia Interaktif Mata Pelajaran Matematika Pada Tingkat Sma Kelas X Di
Bandar Lampung.  Penelitian ini bertujuan
untuk: 1) menggambarkan   proses
pembelajaran yang selama ini dilakukan di SMA Bandar Lampung pada mata
pelajaran Matematika,  2) mengembangkan produk
pembelajaran multimedia interaktif  
sebagai media pembelajaran yang efektif, efesien  dan memiliki daya tarik yang tinggi,  3) 
menganalisis tingkat efektifitas  
penggunaan   multimedia   interaktif 
mata   pelajaran   matematika, 
4) menganalisis tingkat efesiensi penggunaan multimedia interaktif mata
pelajaran matematika,   5)   menganalisis   tingkat 
kemenarikan  penggunaan   multimedia interaktif mata pelajaran
matematika. Penelitian dengan metode pengembangan ini dilaksanakan di SMA
Negeri 8 Bandar Lampung kelas X semester genap dan SMA Negeri 1 Bandar Lampung.
Data dikumpulkan melalui obsevasi dan angket kemudian dianalisis dengan uji
t-test independent. Kesimpulan dari penelitian ini adalah: 1) media
pembelajaran dan   metode   yang  
digunakan   selama   ini  
kurang   bervariasi   sehingga  
siswa mengalami   kesulitan   memahami  
pelajaran   Matematika,   maka  
penggunaan multimedia interaktif sebagai media pembelajaran dapat
dilaksanakan di SMA Bandar Lampung, 2) produk pengembangan multimedia
menggunakan program Adobe  Flash CS4  dan 
program pendukung lainnya, 3) program multimedia mampu   meningkatkan   prestasi  
belajar   siswa   dengan  
rata-rata   78,98,   4) penggunaan multimedia interaktif mampu
meningkatkan efesiensi pembelajaran sehingga menghemat waktu dalam proses
pembelajaran, 5) produk multimedia interaktif 
memiliki daya tarik tinggi sehingga mampu meningkatkan motivasi belajar
siswa.",multimedia
